props_pageProps_address_buildings_0_bathroomCondition,props_pageProps_address_buildings_0_buildingName,props_pageProps_address_buildings_0_externalWallMaterial,props_pageProps_address_buildings_0_heatingInstallation,props_pageProps_address_buildings_0_housingArea,props_pageProps_address_buildings_0_kitchenCondition,props_pageProps_address_buildings_0_numberOfFloors,props_pageProps_address_buildings_0_numberOfToilets,props_pageProps_address_buildings_0_roofingMaterial,props_pageProps_address_buildings_0_toiletCondition,props_pageProps_address_buildings_0_yearBuilt,props_pageProps_address_municipality_name,props_pageProps_address_coordinates_lat,props_pageProps_address_coordinates_lon,props_pageProps_address_events_0_at,props_pageProps_address_events_0_label,props_pageProps_dataLayer_virtualPagePath,props_pageProps_dataLayer_detailMetaData
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,154.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1908.0,København,55.67332,12.554403,2005-06-30T00:00:00Z,Øvrigt,/adresse/bagerstraede-9-4-1617-koebenhavn-v-01010308___9__4____,value:1600000|sqm:154|lastPrice:5100000|sqmPr:33116|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,112.0,Eget køkken med afløb,3.0,1.0,Metal,Vandskyllende toilet i enheden,1909.0,København,55.673252,12.554731,2018-10-04T00:00:00Z,Fri handel,/adresse/bagerstraede-10-1617-koebenhavn-v-01010308__10_______,value:|sqm:112|lastPrice:32025000|sqmPr:285937|rooms:
,,,,,,,,,,,København,55.686413,12.56128,,,/adresse/baggesensgade-1--1-1-2200-koebenhavn-n-01010312___1_kl___1,value:|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,København,55.686413,12.56128,,,/adresse/baggesensgade-1--1-2-2200-koebenhavn-n-01010312___1_kl___2,value:|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,København,55.686413,12.56128,,,/adresse/baggesensgade-1-0-2200-koebenhavn-n-01010312___1_st____,value:|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,123.0,Eget køkken med afløb,4.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1864.0,København,55.686413,12.56128,2018-08-22T00:00:00Z,Fri handel,/adresse/baggesensgade-1-1-th-2200-koebenhavn-n-01010312___1__1__th,value:|sqm:123|lastPrice:39200000|sqmPr:318699|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,127.0,Eget køkken med afløb,4.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1864.0,København,55.686413,12.56128,2018-08-22T00:00:00Z,Fri handel,/adresse/baggesensgade-1-1-tv-2200-koebenhavn-n-01010312___1__1__tv,value:|sqm:127|lastPrice:39200000|sqmPr:308661|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,123.0,Eget køkken med afløb,4.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1864.0,København,55.686413,12.56128,2018-08-22T00:00:00Z,Fri handel,/adresse/baggesensgade-1-2-th-2200-koebenhavn-n-01010312___1__2__th,value:|sqm:123|lastPrice:39200000|sqmPr:318699|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,127.0,Eget køkken med afløb,4.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1864.0,København,55.686413,12.56128,2018-08-22T00:00:00Z,Fri handel,/adresse/baggesensgade-1-2-tv-2200-koebenhavn-n-01010312___1__2__tv,value:|sqm:127|lastPrice:39200000|sqmPr:308661|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,123.0,Eget køkken med afløb,4.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1864.0,København,55.686413,12.56128,2018-08-22T00:00:00Z,Fri handel,/adresse/baggesensgade-1-3-th-2200-koebenhavn-n-01010312___1__3__th,value:|sqm:123|lastPrice:39200000|sqmPr:318699|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,127.0,Eget køkken med afløb,4.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1864.0,København,55.686413,12.56128,2018-08-22T00:00:00Z,Fri handel,/adresse/baggesensgade-1-3-tv-2200-koebenhavn-n-01010312___1__3__tv,value:|sqm:127|lastPrice:39200000|sqmPr:308661|rooms:
Adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,20.0,Eget køkken med afløb,4.0,,Fibercement herunder asbest,Vandskyllende toilet uden for enheden,1864.0,København,55.686413,12.56128,2018-08-22T00:00:00Z,Fri handel,/adresse/baggesensgade-1-4-1-2200-koebenhavn-n-01010312___1__4___1,value:|sqm:20|lastPrice:39200000|sqmPr:1960000|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,72.0,Eget køkken med afløb,4.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1864.0,København,55.686413,12.56128,2018-08-22T00:00:00Z,Fri handel,/adresse/baggesensgade-1-4-2-2200-koebenhavn-n-01010312___1__4___2,value:|sqm:72|lastPrice:39200000|sqmPr:544444|rooms:
Adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,15.0,Eget køkken med afløb,4.0,,Fibercement herunder asbest,Vandskyllende toilet uden for enheden,1864.0,København,55.686413,12.56128,2018-08-22T00:00:00Z,Fri handel,/adresse/baggesensgade-1-4-3-2200-koebenhavn-n-01010312___1__4___3,value:|sqm:15|lastPrice:39200000|sqmPr:2613333|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,65.0,Eget køkken med afløb,4.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1864.0,København,55.686413,12.56128,2018-08-22T00:00:00Z,Fri handel,/adresse/baggesensgade-1-4-4-2200-koebenhavn-n-01010312___1__4___4,value:|sqm:65|lastPrice:39200000|sqmPr:603076|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,68.0,Eget køkken med afløb,4.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,København,55.686577,12.561376,1988-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-2-0-th-2200-koebenhavn-n-01010312___2_st__th,value:|sqm:68|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,80.0,Eget køkken med afløb,4.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,København,55.686577,12.561376,1988-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-2-0-tv-2200-koebenhavn-n-01010312___2_st__tv,value:|sqm:80|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,80.0,Eget køkken med afløb,4.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,København,55.686577,12.561376,1988-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-2-1-th-2200-koebenhavn-n-01010312___2__1__th,value:|sqm:80|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,80.0,Eget køkken med afløb,4.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,København,55.686577,12.561376,1988-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-2-1-tv-2200-koebenhavn-n-01010312___2__1__tv,value:|sqm:80|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,80.0,Eget køkken med afløb,4.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,København,55.686577,12.561376,1988-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-2-2-th-2200-koebenhavn-n-01010312___2__2__th,value:|sqm:80|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,80.0,Eget køkken med afløb,4.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,København,55.686577,12.561376,1988-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-2-2-tv-2200-koebenhavn-n-01010312___2__2__tv,value:|sqm:80|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,80.0,Eget køkken med afløb,4.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,København,55.686577,12.561376,1988-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-2-3-th-2200-koebenhavn-n-01010312___2__3__th,value:|sqm:80|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,80.0,Eget køkken med afløb,4.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,København,55.686577,12.561376,1988-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-2-3-tv-2200-koebenhavn-n-01010312___2__3__tv,value:|sqm:80|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,76.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1866.0,København,55.686596,12.560702,2003-05-31T00:00:00Z,Fri handel,/adresse/baggesensgade-3-1-2200-koebenhavn-n-01010312___3__1____,value:|sqm:76|lastPrice:12350000|sqmPr:162500|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,76.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1866.0,København,55.686596,12.560702,2010-02-04T07:50:51.29Z,Af markedet,/adresse/baggesensgade-3-2-2200-koebenhavn-n-01010312___3__2____,value:|sqm:76|lastPrice:12350000|sqmPr:162500|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,76.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1866.0,København,55.686596,12.560702,2003-05-31T00:00:00Z,Fri handel,/adresse/baggesensgade-3-3-2200-koebenhavn-n-01010312___3__3____,value:|sqm:76|lastPrice:12350000|sqmPr:162500|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,76.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1866.0,København,55.686596,12.560702,2003-05-31T00:00:00Z,Fri handel,/adresse/baggesensgade-3-4-2200-koebenhavn-n-01010312___3__4____,value:|sqm:76|lastPrice:12350000|sqmPr:162500|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,187.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1866.0,København,55.686596,12.560702,2003-05-31T00:00:00Z,Fri handel,/adresse/baggesensgade-3-5-2200-koebenhavn-n-01010312___3__5____,value:|sqm:187|lastPrice:12350000|sqmPr:66042|rooms:
,,,,,,,,,,,København,55.68697,12.561602,,,/adresse/baggesensgade-4c--1-2200-koebenhavn-n-01010312__4c_kl____,value:137600|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,København,55.68697,12.561602,,,/adresse/baggesensgade-4c-0-2200-koebenhavn-n-01010312__4c_st____,value:123700|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,København,55.68697,12.561602,,,/adresse/baggesensgade-4c-1-2200-koebenhavn-n-01010312__4c__1____,value:157300|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,København,55.68697,12.561602,,,/adresse/baggesensgade-4c-2-2200-koebenhavn-n-01010312__4c__2____,value:157300|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,København,55.68697,12.561602,,,/adresse/baggesensgade-4c-3-2200-koebenhavn-n-01010312__4c__3____,value:157300|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,København,55.68697,12.561602,,,/adresse/baggesensgade-4c-4-2200-koebenhavn-n-01010312__4c__4____,value:157300|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,København,55.68697,12.561602,,,/adresse/baggesensgade-4c-5-2200-koebenhavn-n-01010312__4c__5____,value:147100|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,68.0,Eget køkken med afløb,4.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,København,55.686646,12.561148,1988-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-4-0-th-2200-koebenhavn-n-01010312___4_st__th,value:|sqm:68|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,København,55.686646,12.561148,,,/adresse/baggesensgade-4-0-tv-2200-koebenhavn-n-01010312___4_st__tv,value:|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,86.0,Eget køkken med afløb,4.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,København,55.686646,12.561148,1988-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-4-1-th-2200-koebenhavn-n-01010312___4__1__th,value:|sqm:86|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,82.0,Eget køkken med afløb,4.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,København,55.686646,12.561148,1988-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-4-1-tv-2200-koebenhavn-n-01010312___4__1__tv,value:|sqm:82|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,86.0,Eget køkken med afløb,4.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,København,55.686646,12.561148,1988-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-4-2-th-2200-koebenhavn-n-01010312___4__2__th,value:|sqm:86|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,82.0,Eget køkken med afløb,4.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,København,55.686646,12.561148,1988-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-4-2-tv-2200-koebenhavn-n-01010312___4__2__tv,value:|sqm:82|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,85.0,Eget køkken med afløb,4.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,København,55.686646,12.561148,1988-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-4-3-th-2200-koebenhavn-n-01010312___4__3__th,value:|sqm:85|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,84.0,Eget køkken med afløb,4.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,København,55.686646,12.561148,1988-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-4-3-tv-2200-koebenhavn-n-01010312___4__3__tv,value:|sqm:84|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,107.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1891.0,København,55.686672,12.560461,1891-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-5-0-2200-koebenhavn-n-01010312___5_st____,value:|sqm:107|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,142.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1891.0,København,55.686672,12.560461,1891-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-5-1-2200-koebenhavn-n-01010312___5__1____,value:|sqm:142|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,142.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1891.0,København,55.686672,12.560461,1891-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-5-2-2200-koebenhavn-n-01010312___5__2____,value:|sqm:142|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,71.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1891.0,København,55.686672,12.560461,1891-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-5-3-th-2200-koebenhavn-n-01010312___5__3__th,value:|sqm:71|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,71.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1891.0,København,55.686672,12.560461,1891-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-5-3-tv-2200-koebenhavn-n-01010312___5__3__tv,value:|sqm:71|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,67.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1891.0,København,55.686672,12.560461,1891-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-5-4-th-2200-koebenhavn-n-01010312___5__4__th,value:|sqm:67|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,75.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1891.0,København,55.686672,12.560461,1891-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-5-4-tv-2200-koebenhavn-n-01010312___5__4__tv,value:|sqm:75|lastPrice:|sqmPr:|rooms:
Hverken badeværelse eller adgang til badeværelse,Bygning til kontor,Mursten,Fjernvarme/blokvarme,1209.0,Ingen fast kogeinstallation,5.0,,Fibercement herunder asbest,Intet vandskyllende toilet,1880.0,København,55.686756,12.560803,,,/adresse/baggesensgade-6--1-2200-koebenhavn-n-01010312___6_kl____,value:|sqm:1209|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,127.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1880.0,København,55.686756,12.560803,2011-08-25T07:58:31.763Z,Af markedet,/adresse/baggesensgade-6-0-th-2200-koebenhavn-n-01010312___6_st__th,value:|sqm:127|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,86.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1880.0,København,55.686756,12.560803,2013-01-03T15:58:43.31Z,Af markedet,/adresse/baggesensgade-6-0-tv-2200-koebenhavn-n-01010312___6_st__tv,value:|sqm:86|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,127.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1880.0,København,55.686756,12.560803,2014-04-16T16:56:00.607Z,Af markedet,/adresse/baggesensgade-6-1-th-2200-koebenhavn-n-01010312___6__1__th,value:|sqm:127|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,122.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1880.0,København,55.686756,12.560803,1880-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-6-1-tv-2200-koebenhavn-n-01010312___6__1__tv,value:|sqm:122|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,127.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1880.0,København,55.686756,12.560803,1880-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-6-2-th-2200-koebenhavn-n-01010312___6__2__th,value:|sqm:127|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,122.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1880.0,København,55.686756,12.560803,1880-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-6-2-tv-2200-koebenhavn-n-01010312___6__2__tv,value:|sqm:122|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,127.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1880.0,København,55.686756,12.560803,1880-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-6-3-th-2200-koebenhavn-n-01010312___6__3__th,value:|sqm:127|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,122.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1880.0,København,55.686756,12.560803,1880-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-6-3-tv-2200-koebenhavn-n-01010312___6__3__tv,value:|sqm:122|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,127.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1880.0,København,55.686756,12.560803,1880-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-6-4-th-2200-koebenhavn-n-01010312___6__4__th,value:|sqm:127|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,122.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1880.0,København,55.686756,12.560803,1880-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-6-4-tv-2200-koebenhavn-n-01010312___6__4__tv,value:|sqm:122|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,73.0,Eget køkken med afløb,2.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1969.0,København,55.686783,12.560098,1969-01-01T00:00:00Z,Byggeår,/adresse/baggesensgade-7-2200-koebenhavn-n-01010312___7_______,value:3070000|sqm:73|lastPrice:|sqmPr:|rooms:
,Udhus,Træ,,,,,,Tagpap med stor hældning,,1999.0,København,55.686836,12.559931,,,/adresse/baggesensgade-9-0-2200-koebenhavn-n-01010312___9_st____,value:|sqm:|lastPrice:|sqmPr:|rooms:
