props_pageProps_address_buildings_0_bathroomCondition,props_pageProps_address_buildings_0_buildingName,props_pageProps_address_buildings_0_externalWallMaterial,props_pageProps_address_buildings_0_heatingInstallation,props_pageProps_address_buildings_0_housingArea,props_pageProps_address_buildings_0_kitchenCondition,props_pageProps_address_buildings_0_numberOfFloors,props_pageProps_address_buildings_0_numberOfToilets,props_pageProps_address_buildings_0_roofingMaterial,props_pageProps_address_buildings_0_toiletCondition,props_pageProps_address_buildings_0_yearBuilt,props_pageProps_address_municipality_name,props_pageProps_address_coordinates_lat,props_pageProps_address_coordinates_lon,props_pageProps_address_floor,props_pageProps_address_municipality_numberOfSchools,props_pageProps_address_municipality_population,props_pageProps_address_events_0_at,props_pageProps_address_events_0_label,props_pageProps_dataLayer_virtualPagePath,props_pageProps_dataLayer_detailPropertyClass,lastPrice
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,120.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.67134,12.508506,4.0,18.0,103608.0,2005-06-29T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5e-4-2-2000-frederiksberg-01470090__5e__4___2,ejerlejlighed,3273000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,94.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.67134,12.508506,5.0,18.0,103608.0,2018-07-02T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5e-5-1-2000-frederiksberg-01470090__5e__5___1,ejerlejlighed,4100000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,120.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.67134,12.508506,5.0,18.0,103608.0,2013-12-20T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5e-5-2-2000-frederiksberg-01470090__5e__5___2,ejerlejlighed,3150000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,133.0,Eget køkken med afløb,6.0,2.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.67134,12.508506,6.0,18.0,103608.0,2009-09-15T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5e-6-2000-frederiksberg-01470090__5e__6____,ejerlejlighed,3895000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,120.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671352,12.507801,0.0,18.0,103608.0,2011-07-06T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5f-0-2-2000-frederiksberg-01470090__5f_st___2,ejerlejlighed,2450000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,120.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671352,12.507801,1.0,18.0,103608.0,2023-06-30T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5f-1-2-2000-frederiksberg-01470090__5f__1___2,ejerlejlighed,4999000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,94.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671352,12.507801,2.0,18.0,103608.0,2013-01-22T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5f-2-1-2000-frederiksberg-01470090__5f__2___1,ejerlejlighed,2300000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,77.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671352,12.507801,2.0,18.0,103608.0,2009-07-09T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5f-2-3-2000-frederiksberg-01470090__5f__2___3,ejerlejlighed,1360000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,77.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671352,12.507801,4.0,18.0,103608.0,2020-09-02T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5f-4-3-2000-frederiksberg-01470090__5f__4___3,ejerlejlighed,3150000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,120.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671352,12.507801,5.0,18.0,103608.0,2005-12-12T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5f-5-2-2000-frederiksberg-01470090__5f__5___2,ejerlejlighed,3298000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,133.0,Eget køkken med afløb,6.0,2.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671352,12.507801,6.0,18.0,103608.0,2007-09-10T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5f-6-2000-frederiksberg-01470090__5f__6____,ejerlejlighed,4975000
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,167.0,Eget køkken med afløb,1.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1921.0,Frederiksberg,55.6759,12.505306,,18.0,103608.0,2020-09-25T00:00:00Z,Fri handel,/adresse/borgmester-godskesens-plads-8-2000-frederiksberg-01470091___8_______,villa,10405000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,115.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1932.0,Frederiksberg,55.69257,12.5350275,0.0,18.0,103608.0,2014-07-23T00:00:00Z,Fri handel,/adresse/borups-alle-103-0-tv-2000-frederiksberg-01470094_103_st__tv,ejerlejlighed,1970000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,101.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1932.0,Frederiksberg,55.69257,12.5350275,4.0,18.0,103608.0,2005-06-16T00:00:00Z,Fri handel,/adresse/borups-alle-103-4-th-2000-frederiksberg-01470094_103__4__th,ejerlejlighed,2100000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,65.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1908.0,Frederiksberg,55.693302,12.534535,0.0,18.0,103608.0,2002-09-30T00:00:00Z,Fri handel,/adresse/borups-alle-108-0-th-2000-frederiksberg-01470094_108_st__th,ejerlejlighed,995000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,131.0,Eget køkken med afløb,5.0,2.0,Tegl,Vandskyllende toilet i enheden,1908.0,Frederiksberg,55.693302,12.534535,1.0,18.0,103608.0,2018-01-14T00:00:00Z,Fri handel,/adresse/borups-alle-108-1-tv-2000-frederiksberg-01470094_108__1__tv,ejerlejlighed,1000000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,65.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1908.0,Frederiksberg,55.693302,12.534535,3.0,18.0,103608.0,1999-06-18T00:00:00Z,Fri handel,/adresse/borups-alle-108-3-th-2000-frederiksberg-01470094_108__3__th,ejerlejlighed,603088
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,65.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1908.0,Frederiksberg,55.693302,12.534535,4.0,18.0,103608.0,1994-05-27T00:00:00Z,Fri handel,/adresse/borups-alle-108-4-tv-2000-frederiksberg-01470094_108__4__tv,ejerlejlighed,320000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,76.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1908.0,Frederiksberg,55.693375,12.534295,2.0,18.0,103608.0,2005-09-25T00:00:00Z,Fri handel,/adresse/borups-alle-110-2-tv-2000-frederiksberg-01470094_110__2__tv,ejerlejlighed,2250000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,66.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1908.0,Frederiksberg,55.693375,12.534295,3.0,18.0,103608.0,2010-12-10T00:00:00Z,Fri handel,/adresse/borups-alle-110-3-th-2000-frederiksberg-01470094_110__3__th,ejerlejlighed,1290000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,66.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1908.0,Frederiksberg,55.693375,12.534295,4.0,18.0,103608.0,2018-06-28T00:00:00Z,Fri handel,/adresse/borups-alle-110-4-th-2000-frederiksberg-01470094_110__4__th,ejerlejlighed,2533000
,,,,,,,,,,,Frederiksberg,55.693527,12.533797,0.0,18.0,103608.0,2019-12-29T00:00:00Z,Fri handel,/adresse/borups-alle-112-0-th-2000-frederiksberg-01470094_112_st__th,,2150000
,,,,,,,,,,,Frederiksberg,55.693527,12.533797,0.0,18.0,103608.0,1998-12-23T00:00:00Z,Fri handel,/adresse/borups-alle-112-0-tv-2000-frederiksberg-01470094_112_st__tv,,9525000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,93.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1913.0,Frederiksberg,55.693527,12.533797,3.0,18.0,103608.0,2012-10-01T00:00:00Z,Fri handel,/adresse/borups-alle-112-3-th-2000-frederiksberg-01470094_112__3__th,ejerlejlighed,2098000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,83.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,1972.0,Frederiksberg,55.693253,12.533541,1.0,18.0,103608.0,2005-06-21T00:00:00Z,Fri handel,/adresse/borups-alle-113-1-g-2000-frederiksberg-01470094_113__1___g,ejerlejlighed,1500000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,83.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,1972.0,Frederiksberg,55.693253,12.533541,2.0,18.0,103608.0,1998-11-05T00:00:00Z,Fri handel,/adresse/borups-alle-113-2-g-2000-frederiksberg-01470094_113__2___g,ejerlejlighed,743675
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,83.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,1972.0,Frederiksberg,55.693253,12.533541,3.0,18.0,103608.0,2000-09-20T00:00:00Z,Fri handel,/adresse/borups-alle-113-3-g-2000-frederiksberg-01470094_113__3___g,ejerlejlighed,1061500
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,74.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,1972.0,Frederiksberg,55.693253,12.533541,3.0,18.0,103608.0,2018-11-30T00:00:00Z,Fri handel,/adresse/borups-alle-113-3-h-2000-frederiksberg-01470094_113__3___h,ejerlejlighed,2250000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,74.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,1972.0,Frederiksberg,55.693253,12.533541,3.0,18.0,103608.0,2002-11-12T00:00:00Z,Fri handel,/adresse/borups-alle-113-3-l-2000-frederiksberg-01470094_113__3___l,ejerlejlighed,1050000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,83.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,1972.0,Frederiksberg,55.693253,12.533541,4.0,18.0,103608.0,2004-06-20T00:00:00Z,Fri handel,/adresse/borups-alle-113-4-g-2000-frederiksberg-01470094_113__4___g,ejerlejlighed,1469000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,74.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,1972.0,Frederiksberg,55.693253,12.533541,4.0,18.0,103608.0,1997-09-05T00:00:00Z,Fri handel,/adresse/borups-alle-113-4-k-2000-frederiksberg-01470094_113__4___k,ejerlejlighed,542480
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,100.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,1972.0,Frederiksberg,55.693253,12.533541,4.0,18.0,103608.0,2008-11-06T00:00:00Z,Fri handel,/adresse/borups-alle-113-4-m-2000-frederiksberg-01470094_113__4___m,ejerlejlighed,2100000
Hverken badeværelse eller adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,53.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Frederiksberg,55.69338,12.533252,0.0,18.0,103608.0,2015-03-02T00:00:00Z,Fri handel,/adresse/borups-alle-115-0-th-2000-frederiksberg-01470094_115_st__th,,33000000
Hverken badeværelse eller adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,53.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Frederiksberg,55.69338,12.533252,0.0,18.0,103608.0,2015-03-02T00:00:00Z,Fri handel,/adresse/borups-alle-115-0-tv-2000-frederiksberg-01470094_115_st__tv,,33000000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,106.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Frederiksberg,55.69338,12.533252,1.0,18.0,103608.0,2015-03-02T00:00:00Z,Fri handel,/adresse/borups-alle-115-1-2000-frederiksberg-01470094_115__1____,,33000000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,106.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Frederiksberg,55.69338,12.533252,2.0,18.0,103608.0,2015-03-02T00:00:00Z,Fri handel,/adresse/borups-alle-115-2-2000-frederiksberg-01470094_115__2____,,33000000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,106.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Frederiksberg,55.69338,12.533252,3.0,18.0,103608.0,2015-03-02T00:00:00Z,Fri handel,/adresse/borups-alle-115-3-2000-frederiksberg-01470094_115__3____,,33000000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,106.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Frederiksberg,55.69338,12.533252,4.0,18.0,103608.0,2015-03-02T00:00:00Z,Fri handel,/adresse/borups-alle-115-4-2000-frederiksberg-01470094_115__4____,,33000000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,86.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Frederiksberg,55.69338,12.533252,5.0,18.0,103608.0,2015-03-02T00:00:00Z,Fri handel,/adresse/borups-alle-115-5-2000-frederiksberg-01470094_115__5____,,33000000
,,,,,,,,,,,Frederiksberg,55.693672,12.533304,0.0,18.0,103608.0,2018-08-29T00:00:00Z,Fri handel,/adresse/borups-alle-116-0-tv-2000-frederiksberg-01470094_116_st__tv,,2800000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,126.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1913.0,Frederiksberg,55.693672,12.533304,1.0,18.0,103608.0,2005-02-20T00:00:00Z,Fri handel,/adresse/borups-alle-116-1-tv-2000-frederiksberg-01470094_116__1__tv,ejerlejlighed,2395000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,80.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1913.0,Frederiksberg,55.693672,12.533304,2.0,18.0,103608.0,2023-09-15T00:00:00Z,Fri handel,/adresse/borups-alle-116-2-th-2000-frederiksberg-01470094_116__2__th,ejerlejlighed,4195000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,133.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1913.0,Frederiksberg,55.693672,12.533304,3.0,18.0,103608.0,2001-02-22T00:00:00Z,Fri handel,/adresse/borups-alle-116-3-tv-2000-frederiksberg-01470094_116__3__tv,ejerlejlighed,1798960
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,79.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1913.0,Frederiksberg,55.693672,12.533304,4.0,18.0,103608.0,2009-09-24T00:00:00Z,Fri handel,/adresse/borups-alle-116-4-th-2000-frederiksberg-01470094_116__4__th,ejerlejlighed,1625000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,86.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1903.0,Frederiksberg,55.693832,12.532754,1.0,18.0,103608.0,2017-11-02T00:00:00Z,Fri handel,/adresse/borups-alle-122-1-tv-2000-frederiksberg-01470094_122__1__tv,,33700000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,81.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1903.0,Frederiksberg,55.693832,12.532754,2.0,18.0,103608.0,2017-11-02T00:00:00Z,Fri handel,/adresse/borups-alle-122-2-th-2000-frederiksberg-01470094_122__2__th,,33700000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,86.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1903.0,Frederiksberg,55.693832,12.532754,2.0,18.0,103608.0,2017-11-02T00:00:00Z,Fri handel,/adresse/borups-alle-122-2-tv-2000-frederiksberg-01470094_122__2__tv,,33700000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,81.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1903.0,Frederiksberg,55.693832,12.532754,3.0,18.0,103608.0,2017-11-02T00:00:00Z,Fri handel,/adresse/borups-alle-122-3-th-2000-frederiksberg-01470094_122__3__th,,33700000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,86.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1903.0,Frederiksberg,55.693832,12.532754,3.0,18.0,103608.0,2017-11-02T00:00:00Z,Fri handel,/adresse/borups-alle-122-3-tv-2000-frederiksberg-01470094_122__3__tv,,33700000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,86.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1903.0,Frederiksberg,55.693832,12.532754,4.0,18.0,103608.0,2017-11-02T00:00:00Z,Fri handel,/adresse/borups-alle-122-4-th-2000-frederiksberg-01470094_122__4__th,,33700000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,81.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1903.0,Frederiksberg,55.693832,12.532754,4.0,18.0,103608.0,2017-11-02T00:00:00Z,Fri handel,/adresse/borups-alle-122-4-tv-2000-frederiksberg-01470094_122__4__tv,,33700000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,79.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1904.0,Frederiksberg,55.693893,12.532553,1.0,18.0,103608.0,1993-05-18T00:00:00Z,Fri handel,/adresse/borups-alle-124-1-th-2000-frederiksberg-01470094_124__1__th,ejerlejlighed,1930000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,83.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1904.0,Frederiksberg,55.693893,12.532553,1.0,18.0,103608.0,1993-05-18T00:00:00Z,Fri handel,/adresse/borups-alle-124-1-tv-2000-frederiksberg-01470094_124__1__tv,ejerlejlighed,1930000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,79.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1904.0,Frederiksberg,55.693893,12.532553,2.0,18.0,103608.0,1993-05-18T00:00:00Z,Fri handel,/adresse/borups-alle-124-2-th-2000-frederiksberg-01470094_124__2__th,ejerlejlighed,1930000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,83.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1904.0,Frederiksberg,55.693893,12.532553,2.0,18.0,103608.0,1993-05-18T00:00:00Z,Fri handel,/adresse/borups-alle-124-2-tv-2000-frederiksberg-01470094_124__2__tv,ejerlejlighed,1930000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,79.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1904.0,Frederiksberg,55.693893,12.532553,3.0,18.0,103608.0,1993-05-18T00:00:00Z,Fri handel,/adresse/borups-alle-124-3-th-2000-frederiksberg-01470094_124__3__th,ejerlejlighed,1930000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,83.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1904.0,Frederiksberg,55.693893,12.532553,3.0,18.0,103608.0,1993-05-18T00:00:00Z,Fri handel,/adresse/borups-alle-124-3-tv-2000-frederiksberg-01470094_124__3__tv,ejerlejlighed,1930000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,75.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1904.0,Frederiksberg,55.693893,12.532553,4.0,18.0,103608.0,1993-05-18T00:00:00Z,Fri handel,/adresse/borups-alle-124-4-th-2000-frederiksberg-01470094_124__4__th,ejerlejlighed,1930000
